source_URLs	Discipline	Type	Level	Skill
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Adaptation: Adapt oneself to avoid harm from the vampire's environment
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Blissful Slumber: Hibernate during the day as nearly indestructible mist
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Earth Control: Travel beneath the earth
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Flesh of Marble: Damage from physical attacks is halved
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Loki's Gift: Change into the shape of a creature whose blood you have tasted
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Shape Mastery: Cause shapeshifters to revert to their natural form
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	6	Smoke and Mirrors: When attacked, turn into mist instantly
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Animal Swarm: Transform into a swarm of small creatures
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Death's Hidden Crawl: Slowly move while in torpor
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Homunculus: Create a miniature version of yourself to act as a servant
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Restore the Mortal Visage: Temporarily appear as one did while mortal
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Shape of the Beast's Wrath: Transform into a powerful man-beast abomination
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Spectral Body: Become incorporeal while retaining one's forms and nonphysical abilities
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	7	Turnabout: Quickly change positions by moving through the earth
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	8	Movement of the Slowed Body: Very slowly move while in torpor
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	8	Mythic Form: Transform into a specific mythic creature
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	8	Purify the Impaled Breast: Violently expel foreign objects from your body, including stakes
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	8	Shape of the Inner Beast: Enter Frenzy and transform into a monstrous killing machine
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	9	Adaptation: Your body instinctively shifts to provide maximum protection
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	9	Draught of Phoenix Blood: A number of days equal to the vampire's generation after Final Death, they will reincarnate in a new body, one generation higher, retaining this power but with an incomplete picture of who they were and losing any other Attributes, Abilities, Backgrounds, and Disciplines above the new generational trait cap.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	9	Dual Form: Split into two weaker versions of oneself
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	9	Inward Focus: Drastically improve one's combat abilities
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	10	Body of the Sun: Transform your body into blazing indestructible fire
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	10	Plot Device
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	1	Eyes of the Beast: The vampire can will a supernatural red gleam into their eyes, giving them sight even in the total absence of light.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	1	Weight of the Feather: The vampire can reduce their effective mass and density, making themselves almost weightless. This allows them to avoid triggering pressure sensors as well as avoiding major damage from falls, collisions, or being thrown. The power cannot be used for longer leaps, as the vampire’s strength is proportionally reduced.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	2	Feral Weapons: The vampire can extend their natural weapons to monstrous proportions. This usually takes the form of fingernails extending into wicked talons but can also come in other forms such as fangs elongating into veritable daggers, as from a gigantic serpent.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	2	Vicissitude: The vampire reshapes one's own skin, muscles, and bone at will. Amalgam: Dominate 2.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	3	Earth Meld: Becoming one with the soil, the vampire sinks into the earth. Unless in torpor, the vampire rises again the following night.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	3	Shapechange: The vampire can assume the shape of an animal roughly the same size as their original mass. The vampire can only change into one type of animal (usually a wolf, sometimes a large feline or a giant snake), usually one associated with their clan or the type of prey they most commonly feed on. The animal, while usually a spectacular example of their species, shows no signs to a mundane observer of being supernatural.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	3	Fleshcrafting: Reshape the physical form of others. Amalgam: Dominate 2. Requires  Vicissitude.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	4	Metamorphosis: This power grants an additional animal form to the user, this time also enabling them to change their size. Vampires most commonly metamorphose into bats, rats, unusually large insects, or snakes.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	4	Horrid Form: The vampires takes on a truly monstrous form. Amalgam: Dominate 2. Requires  Vicissitude.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	5	Mist Form: The vampire gains the legendary power to turn into a cloud of mist, perceivable to the eye but untouchable by anything save fire, sunlight, and supernatural aggression. They can fit through pipes, crevices, and cracks. While strong winds might buffet them, no natural force can disperse the cloud.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	5	The Unfettered Heart: Having mastered the power of Protean, the very insides of the user become malleable, almost viscous. The heart, seat of the vitae and unlife of the vampire, detaches and moves freely, if sluggishly, within the chest. This makes the vampire exceedingly hard to stake as the position of their heart changes nightly, and can even allow the user to free themselves from paralysis.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	5	One with the Land: While melded to the earth, the vampire takes on a preternatural awareness of people, creatures, things, and events across the domain. Amalgam: Animalism 2. Requires  Earth Meld.
https://whitewolf.fandom.com/wiki/Protean_(VTM)	Protean	skill	5	The Heart of Darkness: this power enables a vampire to remove their own heart and store it outside their body. For as long as it is removed, the vampire is immune to staking attempts, unless a stake is driven through the removed heart. Amalgam: Fortitude 2
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Autonomic Mastery: Start, stop, or otherwise control a target's bodily functions
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Chain the Psyche: Attempting to circumvent your Dominate commands fills the target with incapacitating pain
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Command Obedience: You no longer require eye contact for Dominate, relying on skin contact or your voice
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Fealty: Enforce oaths a target makes to you so they cannot be broken
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Implanted Opinion: Implant a feeling, opinion, or even a personality trait the victim will believe is their own
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Loyalty: It becomes very difficult for other vampires to override your Dominate commands with their own
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Memory Block: Leave a target unable to talk about a memory even while able to remember it
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Obedience: The vampire may use any Dominate power without eye contact. Touching their skin, or even clothing, is sufficient.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Oberon's Grail: Erase entire nights of a target's memory
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Rationalize: Those you Dominate refuse to believe their actions are not their own
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	6	Tranquility: Ease a vampire out of Frenzy
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	7	Chain of Command: Should a target be made unable to obey one of your Dominate command the effect will be passed to one who can
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	7	Dynastic Power: Control mortal descendants and implant suggestions using just a name or picture of the target
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	7	Repression of the Obvious: Learn a thought the target is repressing and make them blurt it out
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	7	Mass Manipulation: You can use Dominate on small groups at once
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	7	Still the Mortal Flesh: Shut down the body functions of a target
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	7	Strings of the Marionette: Force a vampire to obey your commands even when staked or in torpor
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	7	Tyrant's Gaze: Reduce the Attributes of a target with a look
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	8	Carry the Master's Voice: Make it so you can issue Dominate commands through a thrall
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	8	Far Mastery: You can issue Dominate commands to someone you know anywhere in the world if you know their location
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	9	Best Intentions: Make a target always act with your best intentions in mind
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	9	Speak Through the Blood: Guide the actions of your vampiric descendants over the years
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	10	Puppet Master: Override a target's mind completely and make them think and act as you. This power may only be attempted once per year on a given victim.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	10	Plot Device
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	1	Cloud Memory: The vampire can make the target forget the past few minutes.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	1	Compel: The vampire can issue a short sentence command to the target.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	2	Mesmerize: The vampire can issue a longer, more complicated command to the target.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	2	Dementation: Amalgam Obfuscate 2. The vampire can trigger psychotic breaks or nervous breakdowns.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	2	Slavish Devotion: The vampire can strengthen the mind of their dominated victims, against interference from other Kindred. Amalgam: Presence 1.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	2	Domitor's Favor: Makes it more difficult for a vampire's Blood Bonded thrall to act against them.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	3	The Forgetful Mind: The vampire can rewrite previous memories in the target.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	3	Submerged Directive: The vampire can use Mesmerize to embed delayed or triggered commands.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	4	Ancestral Dominion: The vampire can make their Kindred descendants to take actions on their behalf, without the need for eye contact and verbal communication. Amalgam: Blood Sorcery 3.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	4	Rationalize: The vampire can make victims of their Dominate powers internalize the commands and not realize they were compelled.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	5	Mass Manipulation: The vampire can amplify their other Dominate abilities to affect greater numbers at the same time.
https://whitewolf.fandom.com/wiki/Dominate_(VTM)	Dominate	skill	5	Terminal Decree: The vampire can now issue commands that are deadly or harmful to their targets.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	1	Corrosive Vitae: Altering the properties of some of their own Blood, the user can make it highly corrosive to dead su  <a href="https://static.wikia.nocookie.net/whitewolf/images/7/70/V5BloodSorceryAdvanced.png/revision/latest?cb=20180803030543" class="image"><img alt="V5BloodSorceryAdvanced.png" src="https://static.wikia.nocookie.net/whitewolf/images/7/70/V5BloodSorceryAdvanced.png/revision/latest/scale-to-width-down/180?cb=20180803030543" decoding="async" width="180" height="180" class="thumbimage" data-image-name="V5BloodSorceryAdvanced.png" data-image-key="V5BloodSorceryAdvanced.png" data-src="https://static.wikia.nocookie.net/whitewolf/images/7/70/V5BloodSorceryAdvanced.png/revision/latest/scale-to-width-down/180?cb=20180803030543" /></a>        bstances, able to corrode most items down to steaming sludge, given enough time and Blood shed
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	1	A Taste for Blood: By tasting a drop of blood, the user can discern certain basic traits of the one to whom it belongs
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	1	Shape of the Sanguine Sacrament: Allows the vampire manipulate their (or someone else's) blood, to form intricated images, such as a simple message or a geometrical shape.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	2	Extinguish Vitae: The user can intentionally remove the unlife-giving properties of some of the Blood in another vampire, stoking their Hunger as the victim’s inner reserves curdle into impotence
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	3	Blood of Potency: The vampire can concentrate their Blood, increasing its potency temporarily
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	3	Scorpion’s Touch: The vampire can transmute some of their Blood into a paralyzing poison, capable of affecting mortals and vampires alike
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	4	Theft of Vitae: Through mystical means, the vampire opens a wound in a major artery of a mortal victim, blood shooting out through the air in a stream toward the open mouth of the user.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	5	Baal’s Caress: The vampire can transmute their Blood into an extremely aggressive poison, lethal to mortal and Kindred alike
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	skill	5	Cauldron of Blood: This gruesome power lets the user boil the blood of a victim in their own veins, causing massive damage and excruciating pain
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Blood Walk: An advanced version of A Taste for Blood, the caster is able to learn even more information about another Kindred from their vitae.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Bloody Message: This ritual allows the vampire to write a message in blood, unto a piece of paper, that will vanish once the recipient reads it.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Clinging of the Insect: Gives the caster the ability to cling to walls like a spider.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Coax the Garden: Allows the caster to manipulate plant life, to their defense.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Craft Bloodstone: Creates a Bloodstone, a magical tracking device.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Dampen the Fear: Temporarily subdues the caster's fear of fire.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Herd Ward: This rituals allows the vampire to protect their herd, from poachers.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Letter Ward: This ritual is used by Tremere, when they want to make sure the missives they send are protected.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Unseen Underground: Turns the caster invisible for a time, when they are underground.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Wake with Evening's Freshness: Allows the caster to freshly awaken from torpor during the day as if it were already evening.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	1	Ward Against Ghouls
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	2	Calling the Aura's Remnant: Allowing the vampire to speak with a corpse's aura (not their ghost)
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	2	Communicate with Kindred Sire: Creates a telepathic link between a childe and their sire.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	2	Eyes of Babel: The caster gains the ability to read and speak any language known by their target.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	2	Illuminate the Trail of Prey: Allows the caster to perceive the past whereabouts of an individual through a glowing trail.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	2	Ishtar's Touch: The caster turns a dose of their own vitae into a narcotic, 'truth-serum' like substance that leaves a victim more suggestible and vulnerable to mind-affecting Disciplines like Presence and Dominate.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	2	Truth of Blood: Creates a potion capable of discerning lies from truth in a statement.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	2	Ward against Spirits
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	2	Warding Circle against Ghouls
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Bladed Hands: Physically sharpens the caster's hands.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Dagon's Call: A Banu Haqim ritual that ruptures the blood vessels of a victim from afar who has previously came into contact with the caster's vitae.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Deflection of Wooden Doom: Causes a stake about to pierce the heart to shatter.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Essence of Air: Creates a potion that grants the user limited flight abilities.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Eyes of the Past: Recalls events in the caster's mind about past events that took place in their location up to five years prior.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Fire in the Blood: A non-lethal ranged version of Cauldron of Blood.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Firewalker: The caster increases the target's resistance to fire.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Gentle Mind: Increases the frenzy resistance of the target's mind.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Haunted House: Causes a vampire haven to appear haunted.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Illusion of Peaceful Death: Restores wounds on a corpse (at most half-unexsanguinated) to conceal evidence of an unnatural death.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Illusion of Perfection: Conceals the caster's appearance into that of a nondescript individual, similar to the Obfuscate ability Mask of a Thousand Faces.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	One with the Blade: The caster enchants a dedicated weapon with immunity to rust and dulling almost as if it were a ghoul, as long as it remains within their possession. If stolen, it ages and becomes able to perform Aggravated damage on its original enchanter.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Sanguine Watcher: Summons a rat familiar out of Kindred vitae.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Sleep of Judas: Creates a drug that can incapacitate a kindred.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	The Unseen Change: Forces a Garou into their Lupus form.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Ward Against Lupines
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	3	Warding Circle against Spirits
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Defense of the Sacred Haven: Wards a haven against the sun itself.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Eyes of the Nighthawk: Allows the caster to possess a carnivorous bird.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Incorporeal Passage: Allows the caster to pass freely through solid objects and become immune to physical damage.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Innocence of the Child's Heart: Conceals the caster's Kindred aura from Auspex.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Protean Curse: Transforms the target into a bat.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Rending the Sweet Earth: Reveals the presence of a Protean Earth Meld user.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Ward Against Cainites
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Warding Circle against Lupines
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	4	Web of Hunger: Web of Hunger is an extension of the Extinguish Vitae ritual (see Vampire p. 273). Instead of controlling a single person’s vitae slowly and corrosively draining vitae from multiple targets.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	5	Creatio Ignis: Allows the caster to manipulate fire, and start fires at close range.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	5	Eden's Bounty: Allows to caster to drain blood from creatures within a nearby area.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	5	Escape to True Sanctuary: The caster creates two circles that act as a one-way portal from one point to another.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	5	Heart of Stone: Turns the caster's heart into stone, making them immune to stakes but completely numbs their sense of emotional and social awareness.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	5	Shaft of Belated Dissolution: Enchants a stake with enough power to kill a vampire upon contact with their heart.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	5	The Ritual of Transferring the Soul: The Ritual of Transferring the Soul is a 5th level combined Blood Sorcery ritual and Oblivion ceremony that requires two Kindred participants: one who knows the requisite level of Blood Sorcery, and another who is versed in Oblivion. It is possible for a single Kindred who possesses both Disciplines to perform the ritual alone.
https://whitewolf.fandom.com/wiki/Blood_magic_(VTM)	Blood_Sorcery	blood_sorcery_ritual	5	Warding Circle against Cainites
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	1	Shadow Cloak: The vampire shapes ambient shadows to conceal their presence and make themselves more frightening. They add two dice to Stealth tests, and the same amount to Intimidation tests against mortals.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	1	Oblivion's Sight: The vampire's irises become black against the white of their sclera. They ignore all darkness penalties, even those brought on by supernatural darkness, and can see ghosts.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	1	Ashes to Ashes: The vampire may disintegrate non-Kindred corpses with their vitae, including animated cadavers like those brought to false life with Oblivion.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	1	The Binding Fetter: The vampire can identify objects and locations important to ghosts by a faint aura.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	2	Shadow Cast: The vampire summons a supernatural shadow from Oblivion, one which they control and can only be destroyed by sunlight. It allows them to use other Oblivion powers through it despite the presence of light, and casting it on somebody during social conflict intensifies the Willpower damage that victim suffers.  <a href="https://static.wikia.nocookie.net/whitewolf/images/4/45/V5OblivionAdvancedSealed.png/revision/latest?cb=20200508060320" class="image"><img alt="V5OblivionAdvancedSealed.png" src="https://static.wikia.nocookie.net/whitewolf/images/4/45/V5OblivionAdvancedSealed.png/revision/latest/scale-to-width-down/180?cb=20200508060320" decoding="async" width="180" height="180" class="thumbimage" data-image-name="V5OblivionAdvancedSealed.png" data-image-key="V5OblivionAdvancedSealed.png" data-src="https://static.wikia.nocookie.net/whitewolf/images/4/45/V5OblivionAdvancedSealed.png/revision/latest/scale-to-width-down/180?cb=20200508060320" /></a>
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	2	Arms of Ahriman: The vampire summons two-dimensional shadow tendrils which glide across surfaces and victims, alternatively engaging in mystical grapples with the victim's shadow. They attack using the vampire's Wits and Oblivion, benefiting from their Potence when inflicting damage. Multiple tendrils can be created by splitting the vampire's dice pool. Amalgam with Potence 2.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	2	Fatal Precognition: The vampire's eyes become black and they remain still while they scry a vision which shows the death of a non-Kindred they can percieve. Attempts to subvert the fate seen in the vision become more difficult. Amalgam with Auspex 2.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	2	Where the Shroud Thins: The vampire determines the density of the local Shroud, learning whether ghosts (and Kindred with the right Ceremony) may cross between worlds here, how difficult uses of Oblivion are, and whether mortals are at risk. They do not learn the cause of the Shroud's condition, simply what it is.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	3	Shadow Perspective: The vampire casts their senses to a shadow they can see, maintaining both their mundane senses and their shadow perspective. This eavesdropping cannot be detected without supernatural means, such as Sense the Unseen from Auspex.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	3	Touch of Oblivion: The vampire touches their victim and channels the raw entropic power of Oblivion through them. The victim suffers aggravated damage, and a crippling injury (blindness, muteness, a ruined limb, or the like).
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	3	Aura of Decay: The vampire's connection to Oblivion manifests as an aura which spoils food, poisons water, wears down structures, and kills living things with their mere presence.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	3	Passion Feast: The vampire has developed the startling ability to consume the raw emotions of wraiths to temporarily sate their hunger, eroding the ghost's reason for being with their foul gluttony. Amalgam with Fortitude 2.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	4	Stygian Shroud: The vampire spreads a suffocating darkness across a large area, muting sound and suppressing all other senses. Those within the shroud (except the user) suffer a total blindness penalty on all actions requiring sight, and mortals suffocate.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	4	Necrotic Plague: With a touch, the vampire may poison a mortal's blood using the pure pollutant of Oblivion. This horrific disease ravages their body and risks becoming contagious.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	5	Shadow Step: The vampire disappears into shadow, skating across the Labyrinth to reemerge after travelling across something fouler than death and twice as hungry. They step into a shadow large enough to cover them, and reemerge from one they can see. This includes shadows viewed through mystical means, such as Shadow Perspective.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	5	Tenebrous Avatar: The vampire becomes a sentient patch of two-dimensional darkness, immune to damage except fire and sunlight. While in this shadow state they can pass through anything not hermetically sealed, are immune to most harms as described above, and can envelop others to feed without breaking the skin. Those enveloped by a vampire using Tenebrous Avatar suffer the effects of Stygian Shroud.
